,tomato,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
22954,LOC101250284,LOC100245403,6617,0.7455672768945961,0.5790791667844324,0.6623232218395143
22955,LOC101250284,LOC100262518,6617,0.6461637918368546,0.34180492354653624,0.4939843576916954
22956,LOC101250284,LOC100258217,6617,0.7954335752696071,0.6714338204120855,0.7334336978408463
22957,LOC101250284,LOC100259884,6617,0.5739884223208251,0.7152087278482802,0.6445985750845526
22958,LOC101250284,LOC100248812,6617,0.5143428050894772,0.4844351488086826,0.4993889769490799
22959,LOC101250284,LOC100267717,6617,0.8078457876641885,0.9109691642406942,0.8594074759524413
22960,LOC101250284,LOC100243675,6617,0.5313919661485116,0.4350231919831422,0.4832075790658269
22961,LOC101250284,LOC100244462,6617,0.2698774646645706,0.5466399103096766,0.4082586874871236
22962,LOC101250284,LOC100266777,6617,0.4923217066792043,0.5373505553828326,0.5148361310310184
22963,LOC101250284,LOC100261545,6617,0.3798419088478152,0.5596506599587349,0.46974628440327504
22964,LOC101250284,LOC100260591,6617,0.5184331932649643,0.39139651225233885,0.45491485275865157
22965,LOC101250284,LOC100853145,6617,0.6435426522876202,0.5382606483705944,0.5909016503291074
22966,LOC101250284,LOC100251302,6617,0.6797096764714525,0.7397868912693254,0.709748283870389
22967,LOC101250284,LOC100252263,6617,0.2793335488231318,0.31107091376727625,0.29520223129520407
22968,LOC101254539,LOC100267678,6617,0.2932091328494608,0.3182938739876079,0.30575150341853435
22969,LOC101254539,LOC100261535,6617,0.7748582175075667,0.85144003843871,0.8131491279731383
22970,LOC101254539,LOC100251340,6617,0.5339895977197262,0.4724192834195378,0.503204440569632
22971,LOC101254539,LOC100243794,6617,0.558814022508889,0.6380511825242048,0.598432602516547
22972,LOC101254539,LOC100265988,6617,0.7784314301666128,0.661315395268647,0.7198734127176298
22973,LOC101254539,LOC100248624,6617,0.5550997619817225,0.5803510358667081,0.5677253989242153
22974,LOC101254539,LOC109121485,6617,0.604037495224942,0.6396088295978067,0.6218231624113744
22975,LOC101254539,LOC100247927,6617,0.396497311275014,0.5374070828976004,0.4669521970863072
22976,LOC101254539,LOC109122117,6617,0.5610237724427728,0.7463666939882988,0.6536952332155358
22977,LOC101254539,LOC100245403,6617,0.6775880814551438,0.9063056442723496,0.7919468628637467
22978,LOC101254539,LOC100262518,6617,0.72466868443478,0.5772646335603855,0.6509666589975828
22979,LOC101254539,LOC100258217,6617,0.6093091592959361,0.7278553460897091,0.6685822526928227
22980,LOC101254539,LOC100259884,6617,0.4383356351561811,0.45049602894208757,0.4444158320491344
22981,LOC101254539,LOC100248812,6617,0.275936645999236,0.32992283994234195,0.302929742970789
22982,LOC101254539,LOC100267717,6617,0.5992771296758838,0.8198750741923632,0.7095761019341235
22983,LOC101254539,LOC100243675,6617,0.3762863271722841,0.31277302004528484,0.3445296736087845
22984,LOC101254539,LOC100244462,6617,0.41642032264699835,0.6277820173413854,0.5221011699941919
22985,LOC101254539,LOC100266777,6617,0.30338808733213835,0.3465984567988468,0.32499327206549256
22986,LOC101254539,LOC100261545,6617,0.4148041491581206,0.3273395325174529,0.37107184083778677
22987,LOC101254539,LOC100260591,6617,0.6441714906996562,0.3896441592945366,0.5169078249970964
22988,LOC101254539,LOC100853145,6617,0.6669683523845905,0.6317854215539414,0.649376886969266
22989,LOC101254539,LOC100251302,6617,0.4149510740207458,0.4864870975947543,0.45071908580775005
22990,LOC101254539,LOC100252263,6617,0.3262554729511328,0.2780659110822193,0.30216069201667606
22991,LOC101259836,LOC100267678,6617,0.6641473950221856,0.3460488837386042,0.5050981393803948
22992,LOC101259836,LOC100261535,6617,0.35814992212982283,0.09234900087617648,0.22524946150299965
22993,LOC101259836,LOC100251340,6617,0.3632864153272017,0.3915786564665907,0.3774325358968962
22994,LOC101259836,LOC100243794,6617,0.4332931738708824,0.4969710673336913,0.4651321206022868
22995,LOC101259836,LOC100265988,6617,0.6058417325379801,0.324337921483282,0.46508982701063106
22996,LOC101259836,LOC100248624,6617,0.44445946343040166,0.6855713518555157,0.5650154076429587
22997,LOC101259836,LOC109121485,6617,0.5978842819781963,0.47137164014584093,0.5346279610620186
22998,LOC101259836,LOC100247927,6617,0.5984190884781523,0.5646194285068257,0.581519258492489
22999,LOC101259836,LOC109122117,6617,0.4470747259851312,0.423419349368305,0.43524703767671813
23000,LOC101259836,LOC100245403,6617,0.3998530751373747,0.4119216528645318,0.40588736400095327
23001,LOC101259836,LOC100262518,6617,0.5717669183979313,0.41995421271303807,0.49586056555548463
23002,LOC101259836,LOC100258217,6617,0.43832388116717114,0.3787414148836946,0.4085326480254329
23003,LOC101259836,LOC100259884,6617,0.4779583321089595,0.6372685904864193,0.5576134612976894
23004,LOC101259836,LOC100248812,6617,0.6465164115071552,0.6578672168678104,0.6521918141874827
23005,LOC101259836,LOC100267717,6617,0.40822779230701417,0.6866340691331505,0.5474309307200823
23006,LOC101259836,LOC100243675,6617,0.5446563427463196,0.5934384117024517,0.5690473772243856
23007,LOC101259836,LOC100244462,6617,0.4478387352707825,0.5172895684752331,0.48256415187300783
23008,LOC101259836,LOC100266777,6617,0.4606211983191796,0.5423249766824002,0.5014730875007899
23009,LOC101259836,LOC100261545,6617,0.5927536657753225,0.5566038269127498,0.5746787463440362
23010,LOC101259836,LOC100260591,6617,0.40840997913666954,0.5273075002590845,0.467858739697877
23011,LOC101259836,LOC100853145,6617,0.4286033322558843,0.525915039145304,0.47725918570059417
23012,LOC101259836,LOC100251302,6617,0.4484088037377685,0.6621859189960713,0.5552973613669199
23013,LOC101259836,LOC100252263,6617,0.6567600129293879,0.5248650405584918,0.5908125267439399
23014,LOC101248655,LOC100267678,6617,0.7029002967882225,0.5364775193214185,0.6196889080548205
23015,LOC101248655,LOC100261535,6617,0.4277746760306779,0.15658686865831944,0.2921807723444987
23016,LOC101248655,LOC100251340,6617,0.515911962622315,0.5645591324910734,0.5402355475566942
23017,LOC101248655,LOC100243794,6617,0.5313508271869766,0.6249933266128399,0.5781720768999082
23018,LOC101248655,LOC100265988,6617,0.6049778143457436,0.457437607755575,0.5312077110506593
23019,LOC101248655,LOC100248624,6617,0.5100819840733448,0.7029535626466182,0.6065177733599816
23020,LOC101248655,LOC109121485,6617,0.5056507302165673,0.46154715807919505,0.4835989441478812
23021,LOC101248655,LOC100247927,6617,0.6247656548441127,0.6940787428280716,0.6594221988360922
23022,LOC101248655,LOC109122117,6617,0.5109047633040462,0.4921059325626749,0.5015053479333605
23023,LOC101248655,LOC100245403,6617,0.3331198025329846,0.19686272293038637,0.2649912627316855
23024,LOC101248655,LOC100262518,6617,0.56517293056331,0.43140103445352024,0.4982869825084151
23025,LOC101248655,LOC100258217,6617,0.3846904293144486,0.17785675927757835,0.28127359429601345
23026,LOC101248655,LOC100259884,6617,0.6156328053833269,0.6233458635991068,0.6194893344912169
23027,LOC101248655,LOC100248812,6617,0.9060033498868679,0.8579180916311014,0.8819607207589847
23028,LOC101248655,LOC100267717,6617,0.3534894654873498,0.31587009977106356,0.33467978262920667
23029,LOC101248655,LOC100243675,6617,0.8085686579883048,0.8318463456531912,0.820207501820748
23030,LOC101248655,LOC100244462,6617,0.5307866357144956,0.5885079562477036,0.5596472959810996
23031,LOC101248655,LOC100266777,6617,0.5838794040727572,0.7494191797857608,0.666649291929259
23032,LOC101248655,LOC100261545,6617,0.6415033351943816,0.769729515841836,0.7056164255181088
23033,LOC101248655,LOC100260591,6617,0.4310775469424936,0.5350706122871974,0.4830740796148455
23034,LOC101248655,LOC100853145,6617,0.46720343216479093,0.5714140357819169,0.5193087339733539
23035,LOC101248655,LOC100251302,6617,0.516564309012371,0.6218931064695741,0.5692287077409726
23036,LOC101248655,LOC100252263,6617,0.7020246246069759,0.7612772391961787,0.7316509319015774
23037,LOC101260211,LOC100267678,6617,0.3121389321500984,0.36255491805080564,0.33734692510045206
23038,LOC101260211,LOC100261535,6617,0.7719902441891217,0.8372968542438032,0.8046435492164624
23039,LOC101260211,LOC100251340,6617,0.7111398430842467,0.5267547867813547,0.6189473149328006
23040,LOC101260211,LOC100243794,6617,0.5636331580029973,0.6492436304482319,0.6064383942256146
23041,LOC101260211,LOC100265988,6617,0.6108313008727337,0.6016732144371273,0.6062522576549305
23042,LOC101260211,LOC100248624,6617,0.48171373159766095,0.49630592690992337,0.48900982925379216
23043,LOC101260211,LOC109121485,6617,0.4193705738885134,0.6152341652299256,0.5173023695592195
23044,LOC101260211,LOC100247927,6617,0.33332549734065997,0.598914671716458,0.46612008452855896
23045,LOC101260211,LOC109122117,6617,0.5932003173577033,0.7672366524405754,0.6802184848991393
23046,LOC101260211,LOC100245403,6617,0.6219858364432429,0.877137446652158,0.7495616415477004
23047,LOC101260211,LOC100262518,6617,0.4754194704827951,0.5827364969899098,0.5290779837363524
23048,LOC101260211,LOC100258217,6617,0.6051482471863888,0.7539639919730929,0.6795561195797408
23049,LOC101260211,LOC100259884,6617,0.4293262025800006,0.45025861338006273,0.43979240798003166
23050,LOC101260211,LOC100248812,6617,0.35612235902559436,0.23950708007122468,0.29781471954840955
23051,LOC101260211,LOC100267717,6617,0.5325379800769886,0.8712303213589214,0.701884150717955
23052,LOC101260211,LOC100243675,6617,0.4904939613881461,0.26858734600177747,0.3795406536949618
23053,LOC101260211,LOC100244462,6617,0.5754400399635626,0.6392759453441741,0.6073579926538684
23054,LOC101260211,LOC100266777,6617,0.44243777732067824,0.3735846923490009,0.4080112348348396
23055,LOC101260211,LOC100261545,6617,0.419106109135788,0.4107176167999774,0.41491186296788274
23056,LOC101260211,LOC100260591,6617,0.612747201081367,0.506561902339297,0.559654551710332
23057,LOC101260211,LOC100853145,6617,0.5457142017572214,0.6507956247703569,0.5982549132637891
23058,LOC101260211,LOC100251302,6617,0.509594193529429,0.5048811509002007,0.5072376722148149
23059,LOC101260211,LOC100252263,6617,0.4190473391907379,0.2823266725078432,0.3506870058492906
23060,LOC101259387,LOC100267678,6617,0.2795980135758573,0.22475339871682543,0.2521757061463413
23061,LOC101259387,LOC100261535,6617,0.8934794745966913,0.865272321302394,0.8793758979495426
23062,LOC101259387,LOC100251340,6617,0.7547177573388969,0.4083987325275022,0.5815582449331995
23063,LOC101259387,LOC100243794,6617,0.6146631012900002,0.643452700602018,0.6290579009460091
23064,LOC101259387,LOC100265988,6617,0.6504539978255119,0.5594075916452333,0.6049307947353726
23065,LOC101259387,LOC100248624,6617,0.6038376774117716,0.4727904807665131,0.5383140790891423
23066,LOC101259387,LOC109121485,6617,0.4495606946607505,0.5847262655097368,0.5171434800852437
23067,LOC101259387,LOC100247927,6617,0.6132526226087979,0.6163647155252819,0.6148086690670399
23068,LOC101259387,LOC109122117,6617,0.5726132056066527,0.7070461547158079,0.6398296801612303
23069,LOC101259387,LOC100245403,6617,0.7146484088037378,0.8543455526977756,0.7844969807507567
23070,LOC101259387,LOC100262518,6617,0.46779113161529196,0.4201859755235861,0.443988553569439
23071,LOC101259387,LOC100258217,6617,0.683500337927184,0.6468514174274328,0.6651758776773085
23072,LOC101259387,LOC100259884,6617,0.6647057095001616,0.5902094344422147,0.6274575719711881
23073,LOC101259387,LOC100248812,6617,0.33769210425788254,0.3204375229643029,0.32906481361109274
23074,LOC101259387,LOC100267717,6617,0.6552319943580853,0.9368305022469687,0.796031248302527
23075,LOC101259387,LOC100243675,6617,0.32525638388528105,0.30570079986433396,0.31547859187480753
23076,LOC101259387,LOC100244462,6617,0.722929094061297,0.65779184684812,0.6903604704547085
23077,LOC101259387,LOC100266777,6617,0.5494872322294378,0.34403210762838815,0.44675966992891303
23078,LOC101259387,LOC100261545,6617,0.47731186271340836,0.44945026991888304,0.46338106631614573
23079,LOC101259387,LOC100260591,6617,0.6041902970820723,0.5051361528001532,0.5546632249411128
23080,LOC101259387,LOC100853145,6617,0.6363785959860128,0.5942737627540206,0.6153261793700167
23081,LOC101259387,LOC100251302,6617,0.7279774323411008,0.6084904327181255,0.6682339325296132
23082,LOC101259387,LOC100252263,6617,0.4096147630101966,0.3143424436844634,0.36197860334733
23083,LOC101263090,LOC100267678,6617,0.5513796244600512,0.49004330635714716,0.5207114654085991
23084,LOC101263090,LOC100261535,6617,0.6096559019717317,0.138684604731353,0.37417025335154236
23085,LOC101263090,LOC100251340,6617,0.6596514942258529,0.559842225425448,0.6097468598256505
23086,LOC101263090,LOC100243794,6617,0.6721812465105345,0.5797713147985893,0.6259762806545619
23087,LOC101263090,LOC100265988,6617,0.5147248097323028,0.33052203159888077,0.4226234206655918
23088,LOC101263090,LOC100248624,6617,0.5903793599952984,0.7883101099460162,0.6893447349706574
23089,LOC101263090,LOC109121485,6617,0.5113690458699421,0.5469206636330234,0.5291448547514828
23090,LOC101263090,LOC100247927,6617,0.6726984220269754,0.7078601509284644,0.6902792864777199
23091,LOC101263090,LOC109122117,6617,0.6791043460374364,0.5080297334727678,0.593567039755102
23092,LOC101263090,LOC100245403,6617,0.4866327759983544,0.29069839744495635,0.3886655867216554
23093,LOC101263090,LOC100262518,6617,0.4666157327142899,0.3687459370848761,0.41768083489958296
23094,LOC101263090,LOC100258217,6617,0.5129969733478299,0.3520604279132868,0.43252870063055837
23095,LOC101263090,LOC100259884,6617,0.6764185595486468,0.7434046522144654,0.7099116058815561
23096,LOC101263090,LOC100248812,6617,0.6290852458052952,0.619592436618524,0.6243388412119096
23097,LOC101263090,LOC100267717,6617,0.47104110957656253,0.5692999067296006,0.5201705081530816
23098,LOC101263090,LOC100243675,6617,0.6019041462196233,0.5615945783832502,0.5817493623014367
23099,LOC101263090,LOC100244462,6617,0.7001910023214128,0.6861121317467944,0.6931515670341036
23100,LOC101263090,LOC100266777,6617,0.7421586200816903,0.6364150250134253,0.6892868225475578
23101,LOC101263090,LOC100261545,6617,0.5978607740001763,0.6915406574149968,0.6447007157075866
23102,LOC101263090,LOC100260591,6617,0.6228850166025095,0.5498368553115451,0.5863609359570273
23103,LOC101263090,LOC100853145,6617,0.6045429167523728,0.5854837342076256,0.5950133254799992
23104,LOC101263090,LOC100251302,6617,0.6132702535923129,0.7413866199372544,0.6773284367647836
23105,LOC101263090,LOC100252263,6617,0.5653551173929652,0.523911138746785,0.5446331280698751
23106,LOC101258806,LOC100267678,6617,0.430724927272193,0.29923153984090645,0.36497823355654974
23107,LOC101258806,LOC100261535,6617,0.6056654227028299,0.6126225940476527,0.6091440083752413
23108,LOC101258806,LOC100251340,6617,0.5490758426140872,0.5228355457574531,0.5359556941857702
23109,LOC101258806,LOC100243794,6617,0.5045341012606153,0.549428601038222,0.5269813511494186
23110,LOC101258806,LOC100265988,6617,0.48037377685051863,0.538091065826291,0.5092324213384047
23111,LOC101258806,LOC100248624,6617,0.5905556698304487,0.5451061304089766,0.5678309001197126
23112,LOC101258806,LOC109121485,6617,0.5058270400517175,0.6085808767417541,0.5572039583967359
23113,LOC101258806,LOC100247927,6617,0.5119567453204432,0.6612701732568328,0.5866134592886381
23114,LOC101258806,LOC109122117,6617,0.5092944668096735,0.5834430909245075,0.5463687788670906
23115,LOC101258806,LOC100245403,6617,0.6458405571390791,0.6973290749272208,0.6715848160331499
23116,LOC101258806,LOC100262518,6617,0.5139549234521467,0.36180435827138857,0.4378796408617676
23117,LOC101258806,LOC100258217,6617,0.536828186065646,0.5937862129391481,0.565307199502397
23118,LOC101258806,LOC100259884,6617,0.571044048073815,0.6979847940985275,0.6345144210861713
23119,LOC101258806,LOC100248812,6617,0.4821427521965267,0.4161725219750714,0.44915763708579903
23120,LOC101258806,LOC100267717,6617,0.600587699450501,0.907950594952093,0.754269147201297
23121,LOC101258806,LOC100243675,6617,0.47807587199905965,0.4100694346306398,0.4440726533148497
23122,LOC101258806,LOC100244462,6617,0.44511768681496283,0.5661984304193399,0.5056580586171514
23123,LOC101258806,LOC100266777,6617,0.5282242661103111,0.4199937819733755,0.4741090240418433
23124,LOC101258806,LOC100261545,6617,0.4485263436278687,0.48975438794833387,0.46914036578810125
23125,LOC101258806,LOC100260591,6617,0.5658605389203961,0.5482226807231754,0.5570416098217857
23126,LOC101258806,LOC100853145,6617,0.5602538861626164,0.5652186201633645,0.5627362531629905
23127,LOC101258806,LOC100251302,6617,0.6544327231054039,0.6722986913880331,0.6633657072467185
23128,LOC101258806,LOC100252263,6617,0.47398548382357264,0.5156863853480682,0.4948359345858204
23129,LOC101263679,LOC100267678,6617,0.7675824983103641,0.7203678056960892,0.7439751520032266
23130,LOC101263679,LOC100261535,6617,0.5246686844347801,0.29885531782595176,0.41176200113036593
23131,LOC101263679,LOC100251340,6617,0.6510593282595281,0.6119605940413718,0.63150996115045
23132,LOC101263679,LOC100243794,6617,0.5708089682936147,0.6517371219329897,0.6112730451133022
23133,LOC101263679,LOC100265988,6617,0.6462519467544298,0.4292812526497272,0.5377665997020785
23134,LOC101263679,LOC100248624,6617,0.4926331873879698,0.6182696927729573,0.5554514400804635
23135,LOC101263679,LOC109121485,6617,0.5614880550086686,0.3945055255645685,0.47799679028661857
23136,LOC101263679,LOC100247927,6617,0.8054714818841644,0.7741499674966791,0.7898107246904218
23137,LOC101263679,LOC109122117,6617,0.5627868707942758,0.5217772250643,0.5422820479292879
23138,LOC101263679,LOC100245403,6617,0.2572301724897887,0.17425736977473785,0.21574377113226328
23139,LOC101263679,LOC100262518,6617,0.3527959801357586,0.5847771402730279,0.46878656020439324
23140,LOC101263679,LOC100258217,6617,0.24752137756751197,0.15918148158616208,0.20335142957683702
23141,LOC101263679,LOC100259884,6617,0.6592401046105022,0.7695260167886718,0.714383060699587
23142,LOC101263679,LOC100248812,6617,0.8455114454467985,0.8144032107628388,0.8299573281048187
23143,LOC101263679,LOC100267717,6617,0.275930769004731,0.2371046606935926,0.2565177148491618
23144,LOC101263679,LOC100243675,6617,0.8253122153330786,0.7864987171394565,0.8059054662362676
23145,LOC101263679,LOC100244462,6617,0.7361288237195498,0.7197460030336432,0.7279374133765966
23146,LOC101263679,LOC100266777,6617,0.7409244512356381,0.8304626777083746,0.7856935644720063
23147,LOC101263679,LOC100261545,6617,0.7371572977579266,0.8591051694412255,0.798131233599576
23148,LOC101263679,LOC100260591,6617,0.5684052775410655,0.49890556450574536,0.5336554210234055
23149,LOC101263679,LOC100853145,6617,0.4797919543945226,0.5590458155507193,0.5194188849726209
23150,LOC101263679,LOC100251302,6617,0.5719726132056067,0.7076509991238236,0.6398118061647151
23151,LOC101263679,LOC100252263,6617,0.7628515177338309,0.8239591871343377,0.7934053524340843
23152,LOC101259535,LOC100267678,6617,0.5106226675678058,0.39061768871553787,0.4506201781416719
23153,LOC101259535,LOC100261535,6617,0.333529233150167,0.08811509002006726,0.21082216158511713
23154,LOC101259535,LOC100251340,6617,0.2924686315418295,0.38252797326876636,0.33749830240529793
23155,LOC101259535,LOC100243794,6617,0.41624793080818473,0.44726453934786087,0.4317562350780228
23156,LOC101259535,LOC100265988,6617,0.4775547784862821,0.30188519261750657,0.38971998555189435
23157,LOC101259535,LOC100248624,6617,0.44131331237205296,0.4879228964698567,0.46461810442095486
23158,LOC101259535,LOC109121485,6617,0.5623010392485284,0.47990729487578077,0.5211041670621546
23159,LOC101259535,LOC100247927,6617,0.35962308875241206,0.506424352053362,0.43302372040288706
23160,LOC101259535,LOC109122117,6617,0.3938565817440961,0.34975269212289084,0.37180463693349347
23161,LOC101259535,LOC100245403,6617,0.48599806059181333,0.34622537520137925,0.4161117178965963
23162,LOC101259535,LOC100262518,6617,0.4546149099350592,0.31181707696221134,0.3832159934486353
23163,LOC101259535,LOC100258217,6617,0.5664345253837187,0.5319733755405444,0.5492039504621316
23164,LOC101259535,LOC100259884,6617,0.45116707315878657,0.6522766456572737,0.5517218594080302
23165,LOC101259535,LOC100248812,6617,0.5290568403318543,0.5130324185297193,0.5210446294307868
23166,LOC101259535,LOC100267717,6617,0.49970125277932864,0.7005794070263701,0.6001403299028494
23167,LOC101259535,LOC100243675,6617,0.47074725985131205,0.4074503264463978,0.4390987931488549
23168,LOC101259535,LOC100244462,6617,0.2663649809487428,0.42907524126257346,0.34772011110565815
23169,LOC101259535,LOC100266777,6617,0.4101456515138158,0.5074079308103219,0.4587767911620688
23170,LOC101259535,LOC100261545,6617,0.41738414974582,0.5132415703343602,0.4653128600400901
23171,LOC101259535,LOC100260591,6617,0.3804668292635146,0.48911374278096525,0.4347902860222399
23172,LOC101259535,LOC100853145,6617,0.4259155867689264,0.46784997597580624,0.4468827813723663
23173,LOC101259535,LOC100251302,6617,0.4303625126110507,0.6671151182838246,0.5487388154474376
23174,LOC101259535,LOC100252263,6617,0.49161059034409804,0.3904708741980159,0.441040732271057
23175,LOC101251986,LOC100267678,6617,0.6299844259645617,0.5450068932163842,0.587495659590473
23176,LOC101251986,LOC100261535,6617,0.5129793423643149,0.26797433650829544,0.3904768394363052
23177,LOC101251986,LOC100251340,6617,0.6810378772295849,0.7534803676800794,0.7172591224548321
23178,LOC101251986,LOC100243794,6617,0.6430372307601893,0.6816276155752146,0.6623324231677019
23179,LOC101251986,LOC100265988,6617,0.4549557756163498,0.4489471750374495,0.45195147532689967
23180,LOC101251986,LOC100248624,6617,0.5823396315124445,0.6022554478392358,0.5922975396758401
23181,LOC101251986,LOC109121485,6617,0.5051335547001263,0.5055142590656001,0.5053239068828632
23182,LOC101251986,LOC100247927,6617,0.619699685580794,0.6745315282213618,0.6471156069010779
23183,LOC101251986,LOC109122117,6617,0.6349975022773353,0.5718097283852915,0.6034036153313134
23184,LOC101251986,LOC100245403,6617,0.3888043254679557,0.2098357875695995,0.2993200565187776
23185,LOC101251986,LOC100262518,6617,0.48956539625635453,0.5050224696871203,0.4972939329717374
23186,LOC101251986,LOC100258217,6617,0.39992947606593987,0.23747915547892937,0.31870431577243463
23187,LOC101251986,LOC100259884,6617,0.7080661749581264,0.7303015742912863,0.7191838746247063
23188,LOC101251986,LOC100248812,6617,0.7259851312039023,0.6150419716797151,0.6705135514418087
23189,LOC101251986,LOC100267717,6617,0.43261731950280624,0.49054577315508324,0.46158154632894477
23190,LOC101251986,LOC100243675,6617,0.699714965766507,0.4995148054982429,0.599614885632375
23191,LOC101251986,LOC100244462,6617,0.7044341923540302,0.6828837825700548,0.6936589874620425
23192,LOC101251986,LOC100266777,6617,0.739672651406071,0.5821373053333709,0.660904978369721
23193,LOC101251986,LOC100261545,6617,0.6311950868325938,0.7723015177637715,0.7017483022981827
23194,LOC101251986,LOC100260591,6617,0.5997472892362845,0.646480063059583,0.6231136761479338
23195,LOC101251986,LOC100853145,6617,0.5865710675560518,0.6041773833413414,0.5953742254486967
23196,LOC101251986,LOC100251302,6617,0.6658047074725986,0.6755433707357057,0.6706740391041521
23197,LOC101251986,LOC100252263,6617,0.6236196409156358,0.5285817246544756,0.5761006827850557
23198,LOC101268469,LOC100267678,6617,0.23740119302988452,0.33875055349858213,0.28807587326423334
23199,LOC101268469,LOC100261535,6617,0.48450530398754077,0.6258443797518443,0.5551748418696925
23200,LOC101268469,LOC100251340,6617,0.2880373776850519,0.34703497482955387,0.3175361762573029
23201,LOC101268469,LOC100243794,6617,0.36965707737063264,0.39786577227576636,0.3837614248231995
23202,LOC101268469,LOC100265988,6617,0.36854632540918575,0.5508945479212006,0.4597204366651932
23203,LOC101268469,LOC100248624,6617,0.604090388175487,0.4205929736299144,0.5123416809027007
23204,LOC101268469,LOC109121485,6617,0.38598924510005583,0.6281280913484638,0.5070586682242598
23205,LOC101268469,LOC100247927,6617,0.14565543181217125,0.4245329414092309,0.2850941866107011
23206,LOC101268469,LOC109122117,6617,0.36933384267285707,0.578440405867556,0.4738871242702065
23207,LOC101268469,LOC100245403,6617,0.8349739942993153,0.9182159916339279,0.8765949929666216
23208,LOC101268469,LOC100262518,6617,0.4118891598836355,0.34752550804103893,0.37970733396233725
23209,LOC101268469,LOC100258217,6617,0.7709030002056948,0.8298027189734604,0.8003528595895776
23210,LOC101268469,LOC100259884,6617,0.238259234227616,0.3819903337949747,0.31012478401129534
23211,LOC101268469,LOC100248812,6617,0.15434162969057622,0.18036234136966167,0.16735198553011893
23212,LOC101268469,LOC100267717,6617,0.7769386735623403,0.8814561487804189,0.8291974111713796
23213,LOC101268469,LOC100243675,6617,0.22743968734389233,0.2251490913202001,0.2262943893320462
23214,LOC101268469,LOC100244462,6617,0.1481178925097705,0.40088057306338304,0.2744992327865768
23215,LOC101268469,LOC100266777,6617,0.24923158296846992,0.21190469461010145,0.23056813878928567
23216,LOC101268469,LOC100261545,6617,0.18112309364990745,0.20005087476329103,0.19058698420659925
23217,LOC101268469,LOC100260591,6617,0.4867503158884546,0.45099535532253654,0.46887283560549553
23218,LOC101268469,LOC100853145,6617,0.47329787546648644,0.4668663972188463,0.4700821363426664
23219,LOC101268469,LOC100251302,6617,0.37065616643648436,0.4756677312681947,0.42316194885233954
23220,LOC101268469,LOC100252263,6617,0.20790455760923862,0.2552711907520986,0.23158787418066862
23221,LOC101248084,LOC100267678,6617,0.2233492991684053,0.2809605909009544,0.25215494503467983
23222,LOC101248084,LOC100261535,6617,0.7414768887191091,0.7578870014979792,0.7496819451085441
23223,LOC101248084,LOC100251340,6617,0.5756633657547531,0.32419785886335734,0.4499306123090552
23224,LOC101248084,LOC100243794,6617,0.48496370955893153,0.49700247150856236,0.49098309053374695
23225,LOC101248084,LOC100265988,6617,0.4943022538273926,0.6825810463242984,0.5884416500758455
23226,LOC101248084,LOC100248624,6617,0.60005876994505,0.41408100392866226,0.5070698869368562
23227,LOC101248084,LOC109121485,6617,0.3719549822220916,0.611944263870439,0.4919496230462653
23228,LOC101248084,LOC100247927,6617,0.2737797890158973,0.5070122382069472,0.39039601361142223
23229,LOC101248084,LOC109122117,6617,0.49144603449795776,0.5606455442186484,0.526045789358303
23230,LOC101248084,LOC100245403,6617,0.7763392201228292,0.9174019954212712,0.8468706077720503
23231,LOC101248084,LOC100262518,6617,0.4647174634891716,0.39046946101014673,0.42759346224965916
23232,LOC101248084,LOC100258217,6617,0.7693984896124123,0.7745965348633448,0.7719975122378786
23233,LOC101248084,LOC100259884,6617,0.3604889659428168,0.34979791413470507,0.35514344003876097
23234,LOC101248084,LOC100248812,6617,0.23754811789250976,0.5339589044967638,0.38575351119463674
23235,LOC101248084,LOC100267717,6617,0.7067732361670243,0.7848675842966565,0.7458204102318404
23236,LOC101248084,LOC100243675,6617,0.28538097616878727,0.63659402881019,0.4609875024894886
23237,LOC101248084,LOC100244462,6617,0.36019511621756634,0.44277374234130684,0.4014844292794366
23238,LOC101248084,LOC100266777,6617,0.38479033822103376,0.44655606116277097,0.41567319969190236
23239,LOC101248084,LOC100261545,6617,0.2775469424936088,0.28043865351459824,0.2789927980041035
23240,LOC101248084,LOC100260591,6617,0.5448267755869648,0.4850437617176827,0.5149352686523238
23241,LOC101248084,LOC100853145,6617,0.48937733243219417,0.5830756620785167,0.5362264972553554
23242,LOC101248084,LOC100251302,6617,0.5270723751873292,0.4159351064130466,0.47150374080018786
23243,LOC101248084,LOC100252263,6617,0.27410302371367284,0.41749809219637657,0.34580055795502473
23244,LOC101258947,LOC100267678,6617,0.23671358467279835,0.4507755260984395,0.34374455538561893
23245,LOC101258947,LOC100261535,6617,0.8838705885809996,0.8921398490715355,0.8880052188262676
23246,LOC101258947,LOC100251340,6617,0.7536775293115101,0.4764829836478462,0.6150802564796781
23247,LOC101258947,LOC100243794,6617,0.5662542975522318,0.6028533833287797,0.5845538404405057
23248,LOC101258947,LOC100265988,6617,0.4715524080984984,0.67279613351799,0.5721742708082442
23249,LOC101258947,LOC100248624,6617,0.5114924627545473,0.4246120799299059,0.4680522713422266
23250,LOC101258947,LOC109121485,6617,0.29713496517880755,0.4858483366778779,0.3914916509283427
23251,LOC101258947,LOC100247927,6617,0.39534542035203196,0.6210112772391961,0.5081783487956141
