sp1_gene,sp2_gene,fc,sc
Os11g0558400,LOC101256986,0.576793124441535,0.862332587169501
Os01g0566100,LOC101265040,0.565647947441545,0.719741146318215
Os06g0142600,LOC101265040,0.873439741630036,0.976267565392877
Os01g0566100,LOC101267430,0.851711975758189,0.99308213705051
Os06g0142600,LOC101267430,0.866029635854083,0.943903745246004
Os01g0566100,LOC101245619,0.625718575644763,0.810338904390955
Os06g0142600,LOC101245619,0.795249685851378,0.89203450493112
Os01g0566100,LOC101268174,0.669517356979281,0.888289779952746
Os06g0142600,LOC101268174,0.877441838227822,0.989750360425588
Os03g0705300,LOC101251739,0.686523132143938,0.817410540727594
Os03g0616500,LOC101264796,0.859728645088728,0.988339627705726
Os01g0524700,LOC101268761,0.749231673044448,0.931044372213811
Os01g0179500,LOC101258290,0.959254686908527,0.999396919237078
Os03g0761500,LOC101255349,0.562949080727203,0.756878204391781
Os03g0605300,LOC101255349,0.558705275047168,0.882533019525403
Os03g0761500,LOC101245035,0.75656998050978,0.963025680673141
Os03g0605300,LOC101245035,0.720065061642183,0.968246102950157
Os03g0761500,SBT1,0.518604198336358,0.57717722076136
Os03g0605300,SBT1,0.517358207703975,0.799681699217202
Os05g0408200,LOC101246959,0.705586614857303,0.909556767219256
Os06g0489200,LOC101243875,0.881545356341971,0.991317484930655
Os05g0586900,LOC101244816,0.824915453639035,0.967262907749263
Os05g0120200,LOC101268272,0.475581252208503,0.854839952674578
Os05g0120200,LOC101267984,0.634307630719945,0.971766317987159
Os05g0120200,LOC101254798,0.6328038612507,0.969616940483432
Os05g0120200,LOC101267550,0.694315524404264,0.985515278489765
Os05g0494900,LOC101250941,0.818436204475757,0.982425334366999
Os04g0501700,LOC101262474,0.787965815161786,0.974177115114306
Os08g0280200,LOC101245267,0.635640736904572,0.592288287855076
Os08g0280200,LOC101249436,0.505213892104135,0.378732452343231
Os02g0566300,LOC104645402,0.4835837818561,0.342659399338248
Os02g0566300,LOC104648289,0.679577277713306,0.903666906365086
Os02g0566300,LOC101267500,0.588730702628919,0.684965655507682
Os02g0437800,LOC101251922,0.82482179504733,0.902832827164259
Os06g0135900,LOC101251922,0.693953278717628,0.701765879051647
Os02g0437800,LOC101264116,0.9234859560658,0.97675794667666
Os06g0135900,LOC101264116,0.776477731309763,0.837027747031504
Os02g0437800,LOC101263140,0.78415264777328,0.837011503675324
Os06g0135900,LOC101263140,0.627456337068494,0.554722759015938
Os06g0506100,LOC101248513,0.918208330203426,0.993328396945324
Os06g0235400,LOC101264110,0.687258152600277,0.707383842267206
Os09g0444200,LOC101259322,0.627098853594981,0.629485991477521
Os09g0444200,LOC101258674,0.655282838375801,0.621025569196613
Os02g0621800,LOC101251417,0.518654724433747,0.52453459765868
Os02g0621800,LOC101256627,0.559314553513183,0.738557297524475
Os07g0658300,LOC101260369,0.873608504247275,0.982160057914011
Os07g0658300,LOC101245542,0.897418646865578,0.995331511264433
Os07g0658300,LOC101260991,0.879961105650658,0.982930716152479
Os04g0471400,LOC101263134,0.905930707753181,0.986975380397287
Os12g0527800,LOC101264566,0.873626802125487,0.97651731279929
Os12g0527800,LOC101249121,0.848320311465821,0.970702965306606
Os12g0527800,LOC101265489,0.85014652248746,0.911603748551732
Os01g0212100,LOC101244529,0.852172280276445,0.965329287129895
Os02g0775400,LOC101265709,0.825269779470792,0.968947922088398
Os11g0552600,LOC101265709,0.620128174564441,0.548815776846106
Os02g0775400,LOC101252385,0.746763853206684,0.864040428455197
Os11g0552600,LOC101252385,0.82635272899372,0.980009238522166
Os02g0775400,LOC101259831,0.784410719852116,0.954192877516762
Os11g0552600,LOC101259831,0.739092983960687,0.883746677984869
Os02g0775400,LOC101264334,0.75127060077948,0.961088167840448
Os11g0552600,LOC101264334,0.708119132996574,0.887192520786564
Os12g0197400,LOC101260739,0.796240288597605,0.930770829230476
Os01g0260100,LOC101249021,0.642726959023473,0.891598935299198
Os10g0510400,LOC101244509,0.715293202614205,0.928222690048572
Os11g0147000,LOC101268145,0.690659545006742,0.936237268138972
Os12g0143900,LOC101268145,0.705313564536854,0.893936417280794
Os11g0147000,LOC101255032,0.376020582987569,0.0883827348529012
Os12g0143900,LOC101255032,0.387576859913808,0.107798152010728
Os11g0147000,LOC101255334,0.397848993244839,0.19070867155672
Os12g0143900,LOC101255334,0.394250515404574,0.171232648656741
Os01g0670100,LOC101250622,0.705077523696356,0.959904930566497
Os01g0668600,LOC101250622,0.619832318055687,0.851737580006988
Os01g0668901,LOC101250622,0.545954911149313,0.559572907962539
Os03g0422800,LOC101250622,0.578124827547632,0.512875897246948
Os06g0602500,LOC101250622,0.645122647046221,0.843388260513162
Os12g0527700,LOC101250622,0.539266783919583,0.496046360471375
Os12g0177800,LOC101250622,0.400330280988544,0.432373961131774
Os03g0264700,LOC101259579,0.675665408604183,0.746468283030324
Os02g0795000,LOC101266236,0.645721902513039,0.588838181310602
Os06g0184300,LOC101266236,0.719205871798973,0.686658777150256
Os02g0617300,LOC101260646,0.837267430024055,0.965988477686282
Os02g0617300,LOC101265274,0.823891084145359,0.951224007766239
Os10g0363300,LOC101267921,0.564803204088934,0.350227732959384
Os12g0605800,LOC101267921,0.396576112176739,0.220113356909354
Os10g0363300,LOC543993,0.837190343838738,0.936074881018356
Os12g0605800,LOC543993,0.720985299655241,0.978827191027061
Os10g0363300,LOC101250973,0.852762249883245,0.968597021365217
Os12g0605800,LOC101250973,0.487590032369531,0.638594551313565
Os10g0485100,LOC101246878,0.884590941197014,0.976425567139048
Os01g0236700,LOC101247739,0.617663958052253,0.78420221201737
Os01g0236700,LOC101261639,0.533510192181791,0.627679531236688
Os02g0806700,LOC101250694,0.645903952305791,0.78275407203137
Os02g0619600,LOC101250694,0.520434470917095,0.74122350567072
Os04g0508800,LOC101250694,0.525517089431222,0.34818809375659
Os02g0806700,LOC101263576,0.709224341820314,0.797066662618765
Os02g0619600,LOC101263576,0.513442006523461,0.416078696979684
Os04g0508800,LOC101263576,0.669142372149469,0.709658759131077
Os06g0259000,LOC101260812,0.6043431388936,0.668998770317121
Os08g0428900,LOC101260812,0.732038386619626,0.907637667209374
Os06g0259000,LOC101255884,0.700929552588818,0.926869710255413
Os08g0428900,LOC101255884,0.789285407258838,0.903694744536303
Os03g0137400,LOC101243949,0.781678273992059,0.941238370829545
Os03g0684500,LOC101266420,0.771378028124571,0.818678464602164
Os05g0540000,LOC101266420,0.649391530127009,0.74781400251874
Os03g0684500,LOC101257919,0.72220965736359,0.738609603564008
Os05g0540000,LOC101257919,0.727883078611729,0.905403032541938
Os01g0155500,LOC101256072,0.441294074484439,0.7250426438411
Os12g0632900,LOC101244280,0.626109740022471,0.963393233877198
Os05g0235300,LOC101259295,0.956816618913418,0.997270213875972
Os03g0429800,LOC101252457,0.80976266855756,0.983986187101048
Os03g0429800,LOC101252744,0.660092905849622,0.740655030222638
Os01g0607400,LOC101244675,0.927886588674601,0.994607170364539
Os03g0379100,LOC101247648,0.639936394222249,0.498269614837804
Os09g0415700,LOC101247648,0.453507306235488,0.184141488181927
Os03g0379100,LOC101258350,0.671601174879001,0.790792144936754
Os09g0415700,LOC101258350,0.507153466327538,0.343909476530126
Os03g0379100,LOC101265541,0.758581308093253,0.912651908331406
Os09g0415700,LOC101265541,0.782160905596121,0.988157578273361
Os03g0849700,LOC101254992,0.70101828869039,0.893772311836453
Os04g0266900,LOC101265735,0.638365676578453,0.596346826955796
Os06g0133800,LOC101265735,0.528053484029431,0.564141251818427
Os04g0266900,LOC101245299,0.373918702924672,0.346010298672616
Os06g0133800,LOC101245299,0.826364346541564,0.991507734548822
Os07g0551300,LOC101264093,0.722360128447623,0.908194430633722
Os01g0271200,LOC101244420,0.683223159630337,0.809651855759988
Os10g0369000,LOC101244420,0.783010785387835,0.925012507494833
Os12g0576900,LOC101256961,0.612246972469731,0.510635313685281
Os12g0576900,LOC101243786,0.578979400976055,0.332675456398944
Os12g0576900,LOC101243968,0.799480540739199,0.894497187915679
Os03g0201400,LOC104645441,0.878657735885443,0.988494259148995
Os08g0159900,LOC101254580,0.803303800655985,0.905904358464214
Os05g0141500,LOC101267057,0.887406761076931,0.984359777658729
Os05g0141500,LOC101268285,0.776240851232041,0.656742181708881
Os02g0608300,LOC101268116,0.847841484137996,0.96186840180829
Os02g0608100,LOC101268116,0.879325239745926,0.929520513198234
Os03g0255000,LOC101268116,0.851054396150653,0.955948725715453
Os03g0843700,LOC101268116,0.825497575732184,0.961866305320658
Os04g0476500,LOC101268116,0.837243609434903,0.969547230058176
Os07g0141500,LOC101268116,0.783242538624748,0.950329692141229
Os03g0157800,LOC101254313,0.648154899447263,0.737328598756585
Os10g0437200,LOC101254313,0.760066664944208,0.880381846295983
Os03g0157800,LOC101243936,0.795917568162673,0.943382131161769
Os10g0437200,LOC101243936,0.844260183188806,0.957412684452542
Os03g0346700,LOC101261570,0.831651813780564,0.93877394519493
Os01g0222700,LOC101256946,0.636452931522671,0.730431503861266
Os01g0222700,LOC101266960,0.688530610232106,0.820307344821502
Os01g0689451,LOC101263990,0.827660811321464,0.973432030486575
Os01g0689451,LOC101268855,0.564960652185696,0.546983893375505
Os01g0689451,LOC101250214,0.887254417606606,0.993345686333835
Os01g0689451,LOC101255897,0.578691608517181,0.598067260436194
Os12g0565300,LOC101244087,0.786092630306122,0.853615661395982
Os03g0852900,LOC101265747,0.801105817164719,0.821600346934204
Os03g0335300,LOC101266168,0.711317811183671,0.831683481603219
Os04g0611400,LOC101266168,0.552873532177292,0.533708135342412
Os06g0664300,LOC101266168,0.659393139479468,0.708685511189012
Os07g0680000,LOC101266168,0.65547188978766,0.582881445154747
Os10g0346600,LOC101266168,0.855411182413715,0.971066057945733
Os11g0116550,LOC101266168,0.729603053660788,0.770867281284304
Os12g0116000,LOC101266168,0.717516170765268,0.813362055036976
Os03g0335300,LOC101250358,0.678929833136115,0.898661869442975
Os04g0611400,LOC101250358,0.698860235885154,0.92712088406955
Os06g0664300,LOC101250358,0.707657549190545,0.961287506661324
Os07g0680000,LOC101250358,0.682187040539978,0.879103493058888
Os10g0346600,LOC101250358,0.603902522929272,0.588893638716037
Os11g0116550,LOC101250358,0.450794153778343,0.23311807757144
Os12g0116000,LOC101250358,0.423991525894386,0.190748396458974
Os03g0335300,LOC101260562,0.672643056903704,0.904411402737848
Os04g0611400,LOC101260562,0.513977412908548,0.635465052572877
Os06g0664300,LOC101260562,0.6189030225182,0.817338804582221
Os07g0680000,LOC101260562,0.634604742683152,0.692018695468267
Os10g0346600,LOC101260562,0.681864473950515,0.715880736356162
Os11g0116550,LOC101260562,0.527258085037197,0.404937532674136
Os12g0116000,LOC101260562,0.522636010005168,0.431272239189176
Os03g0335300,LOC101261176,0.654990420450751,0.806292880082969
Os04g0611400,LOC101261176,0.523757656303136,0.541791309269707
Os06g0664300,LOC101261176,0.637203437300855,0.828491933020776
Os07g0680000,LOC101261176,0.621929984992109,0.562103894867992
Os10g0346600,LOC101261176,0.769495716545596,0.907973375031676
Os11g0116550,LOC101261176,0.618288521985864,0.472845173176469
Os12g0116000,LOC101261176,0.596576786795333,0.463419568238722
Os02g0649900,LOC101256566,0.628286340210564,0.912600661593113
Os04g0542200,LOC101256566,0.475627826787382,0.646605675064639
Os04g0542800,LOC101256566,0.535722539065951,0.906514967121545
Os02g0649900,LOC101265663,0.688271407978674,0.97270713671547
Os04g0542200,LOC101265663,0.578713265545498,0.897021195374964
Os04g0542800,LOC101265663,0.569464397063442,0.939842932738865
Os02g0139200,LOC101255013,0.918835329244984,0.945815315149992
Os03g0737800,LOC101268609,0.951370384732718,0.9955217608826
Os03g0737800,LOC101266728,0.922375467525339,0.990230613108785
Os01g0746200,LOC101253512,0.90901697725568,0.984088875188298
Os02g0326600,LOC101246883,0.788260873034459,0.814851989875044
Os02g0326600,LOC101248166,0.904512470497415,0.964204322481586
Os02g0326600,LOC101249543,0.796420900716585,0.879643219203997
Os02g0326600,LOC101259044,0.844749194136252,0.889781660897478
Os03g0211400,LOC101266085,0.752645330938801,0.914745025660699
Os04g0486800,LOC101256877,0.785908427331775,0.993080409880847
Os01g0835000,LOC101256081,0.768463219394536,0.960935993356841
Os05g0465100,LOC101256081,0.752606149561914,0.902767778549055
Os01g0835000,LOC101262244,0.566515214184787,0.491259769599194
Os05g0465100,LOC101262244,0.534198121902761,0.399407599824281
Os11g0677500,LOC101252549,0.966199104676733,0.992902619768291
Os05g0150600,LOC101250452,0.774587608028615,0.896481117603765
Os02g0796700,LOC101248472,0.851162163531833,0.976781063327735
Os10g0580400,LOC101248998,0.553840526445825,0.965736717828661
Os03g0293400,LOC101257206,0.786122334148629,0.867423398742774
Os02g0502500,LOC101262676,0.707012448326801,0.837017299977101
Os02g0502500,LOC101255641,0.730871249230859,0.849490731308758
Os01g0927000,LOC101260505,0.850730351464143,0.938042711096777
Os05g0289400,LOC101263580,0.641920864017407,0.570241068832209
Os05g0289400,LOC101257538,0.76779351415866,0.871556809874375
Os05g0289400,LOC101245441,0.825521844265699,0.945207840166684
Os01g0356400,LOC101246375,0.538229878754107,0.510072190030522
Os04g0209200,LOC101246375,0.526909970157851,0.423110621682977
Os04g0209300,LOC101246375,0.614365243260976,0.493554490309844
Os01g0356400,LOC101249208,0.689593510730953,0.935423872955892
Os04g0209200,LOC101249208,0.833604740936091,0.995569688182141
Os04g0209300,LOC101249208,0.80036008412355,0.928572845501361
Os12g0571900,LOC101249869,0.779080137684214,0.862463073621242
Os08g0500100,LOC101251822,0.855399169577792,0.982598060179262
Os08g0416100,LOC101246967,0.931733848992077,0.977724237287405
Os05g0247900,LOC101246547,0.850097863724584,0.948003731995672
Os01g0547000,LOC101245185,0.60866392901323,0.671222661591185
Os06g0286500,LOC101245185,0.537954395568493,0.506047358381796
Os06g0158300,LOC101245185,0.537891148369014,0.497154796481959
Os07g0186500,LOC101245185,0.636897952978609,0.738259038986523
Os08g0412100,LOC101245185,0.559628881056837,0.526654942789374
Os09g0479500,LOC101245185,0.526068718508114,0.464736469868134
Os10g0163040,LOC101245185,0.593025964621516,0.764266467859487
Os10g0162832,LOC101245185,0.532223759628553,0.556381646873125
Os11g0237600,LOC101245185,0.611143043880299,0.71587679991314
Os11g0224900,LOC101245185,0.492923709181712,0.567281763753638
Os11g0265900,LOC101245185,0.572037013131728,0.689711760726823
Os11g0229400,LOC101245185,0.51151928925929,0.62837899514357
Os12g0270300,LOC101245185,0.707579939826824,0.97671858003495
Os02g0629400,LOC101246169,0.832997992277748,0.943007970040997
Os04g0672100,LOC101246169,0.743287338916222,0.80779170066714
Os03g0225600,LOC101252014,0.855535797195212,0.935534332200885
Os05g0539400,LOC101259643,0.648269194943607,0.727715190102908
Os07g0124500,LOC101253539,0.884044125139947,0.981837614577804
Os07g0124500,LOC101253839,0.860253571945069,0.907689232401484
Os07g0124500,LOC101248584,0.864560188562236,0.963507014772427
Os01g0775100,LOC101245795,0.793476158676093,0.973812127232668
Os02g0539100,LOC101266854,0.862008729130943,0.99222307028243
Os11g0158400,LOC101266854,0.624495409740889,0.760559161204675
Os02g0539100,LOC101247974,0.76286889746194,0.917310361348751
Os11g0158400,LOC101247974,0.670503377969348,0.870000979422408
Os03g0722400,LOC101255451,0.739260558018943,0.93823083105504
Os09g0442700,LOC101255451,0.784827498916004,0.960428439893244
Os03g0722400,LOC101248358,0.842721012391048,0.990431435835992
Os09g0442700,LOC101248358,0.86415109124099,0.982152428291299
Os04g0110300,LOC101265486,0.924178741397958,0.977326733944105
Os03g0259900,LOC101243980,0.753662307378406,0.966030535705046
Os12g0433500,LOC101261501,0.865716437627724,0.994532630056384
Os11g0605500,LOC101265227,0.697865873099658,0.898297100498337
Os06g0140800,LOC101265211,0.813602606815185,0.94703936979971
Os06g0574200,LOC101265211,0.713601391640264,0.870093284588315
Os10g0561500,LOC101265211,0.553026762298715,0.478199297404188
Os06g0140800,LOC101256881,0.677433267954165,0.854116518483471
Os06g0574200,LOC101256881,0.634515236211537,0.909307254230237
Os10g0561500,LOC101256881,0.372830075420299,0.20011089888818
Os06g0140800,LOC101263332,0.786154181771772,0.904038484471559
Os06g0574200,LOC101263332,0.638101451139081,0.75892861131428
Os10g0561500,LOC101263332,0.615347965176814,0.540001320167993
Os06g0140800,LOC101266801,0.610184140883046,0.45312184213786
Os06g0574200,LOC101266801,0.562585129407993,0.52032655775953
Os10g0561500,LOC101266801,0.666970029614305,0.74524239948264
Os08g0154600,LOC101261043,0.927578561593009,0.982517969044148
Os02g0244300,LOC101256108,0.899299487649649,0.966292592236101
Os06g0305200,LOC101246938,0.913138577435138,0.994744914909538
Os02g0809800,LOC101244953,0.570733680131175,0.815911583031362
Os02g0809800,LOC101261330,0.536498638322902,0.716804062239357
Os02g0809800,LOC101256919,0.701502926698768,0.996035024400064
Os06g0622500,LOC101260701,0.828822363152327,0.972930673603511
Os03g0657100,LOC101262514,0.858213806138553,0.957794307123178
Os12g0277000,LOC101262514,0.730360161805441,0.925520706712004
Os12g0277400,LOC101262514,0.83977013760206,0.971426669298864
Os02g0573200,Cry1b,0.762561916155577,0.959764050135989
Os04g0452100,Cry1b,0.753144980662079,0.936836483226387
Os03g0853700,LOC101266217,0.836644826290242,0.938815330922302
Os02g0725300,LOC101249189,0.728790346216903,0.835866107118541
Os09g0478100,LOC101249189,0.349952331165847,0.234033134712803
Os02g0725300,LOC101268453,0.574586369551184,0.503083163710234
Os09g0478100,LOC101268453,0.429310522257121,0.479314062684396
Os01g0894000,LOC101248830,0.739785523537928,0.724071304410455
Os07g0274100,LOC101248830,0.831456934014156,0.920932092386035
Os02g0100700,LOC101246491,0.776781926249791,0.966701885005106
Os12g0290150,LOC101246910,0.413579300791009,0.288494874384078
Os10g0405500,LOC101266559,0.886757000120821,0.998731841708036
Os01g0810800,LOC101266705,0.552967977981737,0.392616045831661
Os02g0151100,LOC101266705,0.682090711733952,0.703130528850328
Os01g0810800,LOC101257947,0.457398001649247,0.341480071969501
Os02g0151100,LOC101257947,0.576072846652877,0.693979559369429
Os07g0632600,LOC101255186,0.856977575405015,0.92354242073324
Os01g0682200,LOC101256836,0.810353842293943,0.818336069249693
Os01g0902200,LOC101249800,0.856686364754586,0.953215719669492
Os01g0902200,LOC101244701,0.806342381174415,0.831949209199115
Os02g0822500,LOC101254537,0.660771565879779,0.597923463057177
Os02g0822500,LOC101255328,0.661910651382686,0.701643369425739
Os02g0822500,LOC101250943,0.663864049293598,0.924310586628289
Os10g0127700,LOC101267791,0.851754426425889,0.925194466256319
Os06g0109400,LOC101245092,0.896853586042875,0.97233579302639
Os03g0815200,LOC101261413,0.654073594705382,0.883819320839028
Os03g0815200,LOC101255258,0.783861353030262,0.989048373214499
Os03g0225500,LOC101253396,0.910455179873453,0.984051001298858
Os03g0733400,LOC104646641,0.740445505264627,0.745702406022089
Os05g0583200,LOC104646641,0.939542602325972,0.98207426557097
Os03g0733400,LOC104644365,0.763079276039466,0.842144985848664
Os05g0583200,LOC104644365,0.798162331414068,0.802177700432422
Os03g0733400,LOC104644837,0.817939288953221,0.969347254329665
Os05g0583200,LOC104644837,0.748735957654071,0.76877643736143
Os02g0793300,LOC101253517,0.877091613546477,0.991230803570706
Os09g0423300,LOC101248791,0.822112196744306,0.982949615501957
Os06g0565900,LOC101259344,0.746635082964751,0.940485705231769
Os06g0565900,LOC101253757,0.706596192550912,0.749773964134086
Os03g0716200,LOC101257256,0.557462808833695,0.410406972567566
Os11g0234200,LOC101257256,0.719611373869172,0.798646335088837
Os03g0716200,LOC101251672,0.727605377278976,0.730397590741182
Os11g0234200,LOC101251672,0.8605309921427,0.947927112891763
Os02g0744700,LOC101252941,0.716667888414081,0.914680631645009
Os10g0437600,LOC101252941,0.721366522806725,0.94268069682189
Os04g0463700,LOC101259109,0.551472008082984,0.433974965584652
Os02g0830100,LOC101254150,0.794094300893392,0.969439468824694
Os02g0282900,LOC101250421,0.618206189869486,0.476431511610309
Os11g0546000,LOC101250421,0.848984012116455,0.87660618264464
Os02g0282900,LOC101254120,0.683231993954226,0.879471406734974
Os11g0546000,LOC101254120,0.662922049025234,0.634611229235363
Os01g0602800,LOC101244940,0.714650590646304,0.974191436690156
Os01g0602800,LOC101265128,0.757698447625654,0.965146030226805
Os01g0602800,LOC101252561,0.543512218444893,0.74087032269518
Os07g0459200,LOC101244978,0.875174191949352,0.943162367066872
Os01g0880200,LOC101263017,0.622938810284414,0.691679294466275
Os01g0880200,LOC101245416,0.626080832573964,0.921989053875389
Os02g0208600,LOC101249111,0.876458445117034,0.970133189505436
Os02g0625000,LOC543596,0.745047905880883,0.970883807268247
Os09g0569200,LOC101248715,0.785661143928168,0.843791617656845
Os09g0569200,LOC101251494,0.786777308070551,0.952475951451326
Os01g0783100,LOC101246042,0.881268351472275,0.977873477130624
Os02g0565400,LOC101246042,0.857257326297847,0.977364968305574
Os02g0470000,LOC101246042,0.885064911035459,0.980700760986973
Os03g0569800,LOC101246042,0.785586930363116,0.936544710973482
Os01g0783100,LOC101264430,0.928021765034223,0.974327856555733
Os02g0565400,LOC101264430,0.9328845707935,0.996709509585632
Os02g0470000,LOC101264430,0.930278474021935,0.977339520749473
Os03g0569800,LOC101264430,0.866764195304212,0.972753201944773
Os01g0120800,LOC101263839,0.900673650914236,0.989100475797426
Os01g0120800,LOC101260094,0.745343623156048,0.856089950253002
Os06g0215400,LOC101255389,0.706633751224152,0.57104204652789
Os06g0215400,LOC101248248,0.736004698713721,0.888353654269498
Os06g0164000,LOC101265377,0.496365828703742,0.298675606302233
Os06g0164000,LOC101255315,0.921517828906138,0.989784653921066
Os01g0811300,LOC101243931,0.75464170840005,0.863115740297338
Os05g0490700,LOC101243931,0.797391762367108,0.895188157509275
Os11g0602200,LOC101243931,0.817446318809194,0.909404046498893
Os01g0811300,LOC101258606,0.789291005923265,0.93219395289992
Os05g0490700,LOC101258606,0.845844861406599,0.979563672978749
Os11g0602200,LOC101258606,0.840173191554848,0.950910653632741
Os12g0448900,LOC543895,0.723066270299945,0.995307950104904
Os12g0448900,LOC101246396,0.628039238223802,0.923727329615509
Os12g0448900,LOC543896,0.661695516600238,0.98869673385538
Os12g0448900,alpha-DOX2,0.473735955304625,0.687132556817314
Os02g0175400,LOC543861,0.753335668629119,0.955937071190324
Os06g0662000,LOC543861,0.832521851626818,0.996099150826088
Os01g0772600,LOC101268442,0.827796865633635,0.99034600396498
Os03g0793500,LOC101268442,0.76840903362266,0.925653639065982
Os07g0171300,LOC101268442,0.80124747654049,0.995836490559671
Os02g0469300,LOC101245442,0.736035000414474,0.781035765999392
Os02g0469300,LOC101265386,0.583492456912365,0.447061144079485
Os06g0691000,LOC101257318,0.867804162582373,0.993024282395504
Os02g0122400,LOC101055525,0.739505472460984,0.9275593971878
Os05g0154700,LOC101254832,0.777017041053569,0.963614590241183
Os05g0154700,LOC101245362,0.900270368660737,0.995787037335587
Os05g0154700,LOC101260706,0.791894202434059,0.954516997158481
Os03g0353600,LOC101260131,0.834049837142481,0.943983686000148
Os03g0353600,LOC101252761,0.914175151756923,0.999748877050014
Os02g0746000,LOC101248999,0.78290976305661,0.938720902730944
Os04g0643000,LOC101248999,0.816909129226174,0.905740319364419
Os08g0170900,LOC101248999,0.774090092454123,0.892506953284302
Os02g0746000,LOC101248739,0.76423241387883,0.765429921190022
Os04g0643000,LOC101248739,0.697701034783,0.515616804928257
Os08g0170900,LOC101248739,0.765204920579574,0.788753834836351
Os02g0746000,LOC101254652,0.820854165706678,0.968531150077651
Os04g0643000,LOC101254652,0.875344757043435,0.95564550018254
Os08g0170900,LOC101254652,0.793410184558251,0.870813821734277
Os01g0623500,LOC101260609,0.467035861259655,0.470107054177548
Os05g0584600,LOC101260609,0.637373214256383,0.821710910118984
Os01g0623500,LOC101244308,0.506201413200758,0.471263236145917
Os05g0584600,LOC101244308,0.446834181249952,0.129684164845885
Os02g0777100,LOC101261930,0.809300707529933,0.984466481802456
Os02g0777100,LOC101255216,0.817214326332371,0.965473303445912
Os02g0736300,LOC101258984,0.633289273877173,0.93250606639042
Os03g0200600,LOC101258948,0.643425830836264,0.644158532184079
Os04g0252200,LOC101246111,0.905278013324816,0.984734173196894
Os03g0825700,LOC101254824,0.857728105906866,0.980686859593243
Os03g0825700,LOC101244539,0.697924021653021,0.810140921210288
Os08g0518100,LOC101261558,0.426987752001193,0.168322856512344
Os08g0518100,LOC101260951,0.779987568212457,0.951272355247901
Os08g0439100,LOC101255710,0.838569650135173,0.978048332602791
Os06g0128300,LOC101249958,0.758421811035237,0.866789949869973
Os02g0810450,LOC101245449,0.853664871363215,0.969760319891813
Os08g0557500,LOC101253156,0.819654712935163,0.959333929602723
Os01g0655800,LOC101259379,0.36096565249,0.340340135568798
Os01g0681200,LOC101259379,0.403463945121462,0.463606456399926
Os01g0655800,LOC101246288,0.461405542443831,0.35746520854448
Os01g0681200,LOC101246288,0.477618358534595,0.564413476756795
Os01g0655800,LOC101257097,0.733954580565927,0.86212835212118
Os01g0681200,LOC101257097,0.642423813203918,0.829112904696087
Os01g0655800,LOC101259176,0.623792543539507,0.521299330232354
Os01g0681200,LOC101259176,0.628620148807247,0.712230740331085
Os09g0250700,LOC101248189,0.922539905107857,0.997101915456367
Os09g0250700,LOC101260838,0.868909384618633,0.993193788285834
Os12g0577800,LOC101268532,0.810904679348875,0.93956413969051
Os12g0577800,LOC101267700,0.783427285193348,0.938920845287183
Os12g0577800,LOC101264722,0.742069326202754,0.865384263758525
Os12g0577800,LOC101251675,0.771851646778255,0.924603148381283
Os06g0472400,Tm-1,0.6353118434805,0.633845356650097
Os03g0114300,LOC101265048,0.833231149241017,0.954881985040119
Os10g0518800,LOC101265048,0.798263605672229,0.977707476443772
Os03g0114300,LOC101266247,0.854912628635156,0.983746652331645
Os10g0518800,LOC101266247,0.759958701662503,0.967471906335938
Os02g0285800,LOC101249052,0.912376994291463,0.989771104153426
Os05g0472200,LOC101259443,0.710681725841332,0.927915974792576
Os01g0169500,LOC101252252,0.89453627375311,0.955148468963832
Os10g0569300,LOC101261439,0.607759229789849,0.776438980236924
Os04g0602600,LOC104644275,0.880774086853884,0.97879542968173
Os03g0849600,LOC101246944,0.891203602921814,0.980576046510675
Os06g0112000,LOC101265612,0.934856321659699,0.997156432980744
Os05g0304600,LOC101254936,0.578221891840213,0.77636031772102
Os12g0554400,LOC101247141,0.919774928019793,0.995141177609841
Os02g0534400,lin5,0.424645324123731,0.614853529510792
Os02g0534400,LIN7,0.429821720864367,0.554820210307078
Os09g0446800,LOC101265950,0.67762953151058,0.835106223234233
Os02g0527600,LOC101247014,0.61282006691818,0.646096836728347
Os09g0566550,LOC101247014,0.700555391696816,0.757775164952664
Os02g0527600,CTR3,0.743589672058903,0.915192754036294
Os09g0566550,CTR3,0.841641203835407,0.902261910236909
Os02g0527600,CTR4,0.737029263639413,0.886615800922984
Os09g0566550,CTR4,0.870566634342564,0.946312782031215
Os01g0674700,LOC101268344,0.775716466241539,0.855205864956881
Os05g0315100,LOC101268344,0.851252410173723,0.980440482489733
Os03g0163500,LOC101259136,0.869127451503241,0.992089669093665
Os10g0415200,LOC101259136,0.722281044830212,0.863605460347152
Os02g0812400,LOC101251037,0.85538819781072,0.927308634709844
Os01g0744000,LOC101267817,0.414191702828826,0.199563291011086
Os01g0744000,LOC101257098,0.825021359100939,0.988338101781184
Os01g0744000,LOC101262090,0.4697698288168,0.101064282388781
Os11g0167300,LOC101261569,0.895047088423715,0.998278244051665
Os12g0162900,LOC101261569,0.940567807039494,0.99537935452755
Os02g0755000,LOC101256796,0.748718192555446,0.935129634897387
Os02g0755000,LOC101257558,0.847660842473247,0.99742130694349
Os02g0755000,LOC101251872,0.79004050252388,0.942898532502003
Os02g0755000,LOC101246631,0.816830082458792,0.970781043990512
